Stethoscope	ECG
0.214539	0.0106812
0.227966	0.00793457
0.211182	0.00823975
0.123901	0.0109863
-0.00579834	0.0146484
-0.120544	0.0177002
-0.189209	0.0195313
-0.203552	0.0210571
-0.176392	0.0234985
-0.124817	0.0259399
-0.062561	0.0265503
0.00671387	0.0253296
0.0708008	0.0228882
0.0991821	0.0201416
0.0900269	0.0183105
0.0796509	0.0177002
0.0759888	0.017395
0.0524902	0.017395
0.0125122	0.017395
-0.0164795	0.0180054
-0.0289917	0.020752
-0.0344849	0.0253296
-0.0442505	0.0286865
-0.039978	0.0302124
-0.0219727	0.0311279
-0.0250244	0.0314331
-0.0308228	0.0317383
-0.0219727	0.0314331
-0.00946045	0.0292969
0.0100708	0.0256348
0.0405884	0.022583
0.0619507	0.0210571
0.0604248	0.0195313
0.0341797	0.0180054
-0.000305176	0.0161743
-0.022583	0.0146484
-0.0335693	0.012207
-0.0326538	0.00823975
-0.0292969	0.00518799
-0.0265503	0.00488281
-0.0256348	0.00457764
-0.0158691	0.00335693
-0.000305176	0.0012207
0.0180054	-0.000610352
0.0430298	-0.000610352
0.0665283	0.00152588
0.0546265	0.00366211
0.0280762	0.00549316
0.00305176	0.00732422
-0.0204468	0.0088501
-0.0454712	0.00946045
-0.0595093	0.00915527
-0.0482178	0.0088501
-0.0125122	0.00793457
0.0112915	0.00701904
0.00549316	0.00701904
0.0186157	0.00701904
0.0473022	0.00427246
0.0439453	0.000610352
-0.00335693	-0.000305176
-0.0439453	0.00244141
-0.043335	0.00701904
-0.0262451	0.0125122
-0.0158691	0.0186157
-0.00915527	0.0256348
0.00854492	0.032959
0.0234985	0.0405884
0.0354004	0.0482178
0.0408936	0.0552368
0.0378418	0.0613403
0.00915527	0.0653076
-0.0213623	0.0683594
-0.0286865	0.0714111
-0.0183105	0.0747681
-0.0140381	0.0784302
-0.0244141	0.0820923
-0.032959	0.0860596
-0.0326538	0.0915527
-0.00640869	0.0979614
0.0183105	0.10437
0.0219727	0.109558
0.0152588	0.11261
0.0265503	0.112915
0.0482178	0.110168
0.0460815	0.106201
0.0271606	0.102234
0.00671387	0.0964355
-0.0177002	0.0881958
-0.0491333	0.0790405
-0.0769043	0.0708008
-0.0933838	0.0643921
-0.0735474	0.0588989
-0.0189209	0.0537109
0.0360107	0.0482178
0.0662231	0.043335
0.0701904	0.0387573
0.067749	0.0341797
0.0604248	0.0302124
0.0534058	0.0256348
0.0311279	0.0201416
-0.00793457	0.0134277
-0.0527954	0.00762939
-0.0744629	0.00335693
-0.0698853	0.000305176
-0.0521851	-0.0012207
-0.0302124	-0.00305176
-0.0112915	-0.00488281
0.0125122	-0.00488281
0.0283813	-0.00305176
0.015564	0.000610352
0.00457764	0.00488281
0.03479	0.0088501
0.0592041	0.0119019
0.0662231	0.0140381
0.0558472	0.0137329
0.0167847	0.0112915
-0.0476074	0.0088501
-0.0860596	0.00762939
-0.0979614	0.00610352
-0.0930786	0.00366211
-0.06073	0.00183105
-0.00457764	0.0012207
0.0723267	0.00244141
0.120544	0.00610352
0.0918579	0.0134277
0.0320435	0.0256348
-0.0180054	0.0421143
-0.0372314	0.0622559
-0.0222778	0.0845337
-0.000305176	0.107422
-0.0143433	0.131226
-0.0396729	0.158081
-0.0354004	0.189209
-0.012207	0.223389
0.00183105	0.257263
0.0167847	0.289001
0.0344849	0.316772
0.0366211	0.338135
0.0378418	0.349426
0.050354	0.349121
0.0415039	0.335083
0.0183105	0.306091
0.00396729	0.262451
-0.0143433	0.206909
-0.0509644	0.142517
-0.109558	0.072937
-0.278015	0.00213623
-0.409851	-0.0640869
-0.271912	-0.120239
-0.071106	-0.162048
0.134277	-0.187683
0.455933	-0.196838
0.741272	-0.191956
0.838013	-0.177917
0.644226	-0.15686
0.105286	-0.13031
-0.692139	-0.101013
-1.1142	-0.0735474
-0.778503	-0.0506592
-0.132446	-0.0335693
0.255432	-0.022583
0.227356	-0.0164795
0.128784	-0.0137329
0.144043	-0.0131226
0.0427246	-0.0140381
-0.185852	-0.0164795
-0.272217	-0.0201416
-0.169067	-0.0247192
-0.0454712	-0.0286865
0.0579834	-0.0317383
0.214844	-0.0335693
0.349731	-0.0341797
0.386353	-0.0350952
0.343323	-0.0363159
0.219421	-0.0372314
0.0131226	-0.0372314
-0.145874	-0.0360107
-0.21759	-0.0323486
-0.170593	-0.0274658
-0.115051	-0.0234985
-0.552368	-0.0216675
-0.576477	-0.0201416
-0.316467	-0.017395
0.284119	-0.0140381
0.743408	-0.0109863
0.505066	-0.00793457
0.179138	-0.00518799
0.038147	-0.00305176
-0.107117	-0.00152588
-0.146179	-0.000610352
-0.100708	0.00183105
-0.101318	0.00427246
-0.103149	0.00488281
-0.0946045	0.00457764
-0.0488281	0.00366211
-0.176392	0.00335693
-0.332031	0.00335693
-0.218811	0.00335693
0.21759	0.00366211
0.529785	0.00518799
0.41748	0.00732422
0.139465	0.0109863
-0.0552368	0.0149536
-0.181274	0.0189209
-0.191956	0.0228882
-0.0387573	0.0262451
0.114136	0.0286865
0.133972	0.0296021
0.0628662	0.0302124
-0.0512695	0.0299072
-0.12207	0.027771
-0.117798	0.0234985
-0.162048	0.0183105
-0.260315	0.0152588
-0.275269	0.0149536
-0.0827026	0.0152588
0.242004	0.0149536
0.492249	0.0149536
0.455322	0.0167847
0.273438	0.0201416
0.15564	0.0231934
0.0158691	0.0247192
-0.245361	0.0256348
-0.534058	0.0268555
0.0695801	0.027771
0.189514	0.0271606
-0.686951	0.0250244
-0.429382	0.0234985
0.00152588	0.0234985
-0.057373	0.0238037
0.19928	0.0253296
0.383301	0.027771
0.294189	0.0305176
0.266113	0.032959
0.187988	0.0344849
0.0881958	0.0363159
0.0595093	0.0375366
-0.0332642	0.0372314
-0.171509	0.0360107
-0.266113	0.0341797
-0.309448	0.0323486
-0.288696	0.0305176
-0.176086	0.0289917
0.0354004	0.027771
0.103149	0.0262451
-0.204468	0.0262451
0.157471	0.0274658
0.417175	0.0305176
0.41748	0.0350952
0.382385	0.038147
0.133667	0.0390625
-0.186157	0.0402832
-0.32074	0.0430298
-0.307922	0.0473022
-0.253601	0.0509644
-0.178528	0.0527954
-0.0888062	0.0534058
0.0320435	0.0543213
0.141907	0.0552368
0.183716	0.0552368
0.161743	0.0540161
0.107422	0.0521851
0.043335	0.0479126
-0.0244141	0.0424194
-0.0671387	0.0387573
-0.0765991	0.0363159
-0.0714111	0.0317383
-0.043335	0.0256348
-0.00976563	0.0201416
0.0131226	0.0161743
0.0247192	0.0143433
0.0335693	0.0143433
0.000915527	0.0149536
0.0354004	0.0140381
-0.0424194	0.012207
-0.00549316	0.012207
0.21698	0.0128174
0.288086	0.0137329
0.03479	0.0149536
-0.302429	0.0170898
-0.290222	0.0186157
-0.143433	0.0189209
-0.170288	0.0189209
-0.168457	0.0195313
0.0296021	0.0201416
0.210876	0.0198364
0.233459	0.0183105
0.181274	0.0167847
0.151062	0.0161743
0.134277	0.015564
0.093689	0.0149536
0.0167847	0.0143433
-0.0738525	0.0143433
-0.136108	0.015564
-0.170593	0.0170898
-0.185242	0.0180054
-0.16449	0.0180054
-0.105896	0.017395
-0.0415039	0.0167847
0.0134277	0.015564
0.0637817	0.0134277
0.101318	0.0100708
0.130615	0.00823975
0.149536	0.00854492
0.132751	0.00915527
0.0790405	0.00854492
0.0213623	0.00762939
-0.0247192	0.00823975
-0.0805664	0.010376
-0.122986	0.012207
-0.141602	0.0146484
-0.112915	0.0164795
-0.0527954	0.0164795
0.0146484	0.0149536
0.0616455	0.0131226
0.0814819	0.0119019
0.0875854	0.0131226
0.0643921	0.0140381
0.00762939	0.0137329
-0.0271606	0.0137329
-0.0408936	0.0140381
-0.0344849	0.0146484
-0.00976563	0.0149536
0.00488281	0.0149536
-0.00213623	0.0146484
-0.0201416	0.0146484
-0.0292969	0.0140381
-0.0198364	0.012207
0.00610352	0.00976563
0.0363159	0.00732422
0.0619507	0.00518799
0.0497437	0.00366211
0.0228882	0.00244141
0.00396729	0.0012207
-0.0253296	0.000915527
-0.0411987	0.00183105
-0.0469971	0.00244141
-0.0363159	0.000610352
-0.000915527	-0.00183105
0.0280762	-0.00244141
0.0311279	-0.00244141
0.0143433	-0.00244141
0.00671387	-0.00335693
0.00671387	-0.00518799
0.012207	-0.00610352
0.015564	-0.00579834
-0.00457764	-0.00579834
-0.0314331	-0.00640869
-0.0488281	-0.00701904
-0.0372314	-0.00671387
-0.0283813	-0.00701904
-0.0228882	-0.00732422
0.0012207	-0.00640869
0.0222778	-0.00518799
0.0314331	-0.00518799
0.0213623	-0.00762939
0.00488281	-0.00915527
0	-0.00946045
0.0161743	-0.010376
0.0390625	-0.0109863
0.0357056	-0.0100708
0.0112915	-0.00915527
-0.00549316	-0.00854492
-0.00946045	-0.00854492
-0.00946045	-0.00762939
-0.0183105	-0.00610352
-0.0311279	-0.00366211
-0.0384521	-0.000305176
-0.0415039	0.00335693
-0.0274658	0.00610352
-0.00915527	0.00762939
0.0012207	0.00823975
0.0088501	0.00823975
0.0201416	0.00793457
0.0268555	0.0088501
0.0198364	0.0109863
0.0158691	0.0128174
0.0305176	0.0140381
0.0408936	0.0146484
0.0335693	0.015564
0.0109863	0.0180054
-0.00976563	0.0219727
-0.010376	0.027771
-0.0115967	0.0332642
-0.0198364	0.038147
-0.0369263	0.0421143
-0.0473022	0.045166
-0.0421143	0.0482178
-0.0253296	0.0512695
-0.00915527	0.0564575
0.00183105	0.0631714
0.0234985	0.0701904
0.0415039	0.0762939
0.0457764	0.0817871
0.0369263	0.0875854
0.0161743	0.0939941
-0.000305176	0.100098
0.00152588	0.10498
0.0119019	0.108337
0.00518799	0.109253
-0.0216675	0.105896
-0.0473022	0.100403
-0.0531006	0.0921631
-0.0439453	0.0808716
-0.0454712	0.0674438
-0.0445557	0.0531006
-0.0143433	0.0390625
0.0415039	0.0274658
0.088501	0.0192261
0.107117	0.0137329
0.0918579	0.00976563
0.055542	0.00701904
0.0149536	0.00549316
-0.032959	0.00518799
-0.0854492	0.00701904
-0.103149	0.00915527
-0.0894165	0.0106812
-0.0708008	0.0100708
-0.0427246	0.00640869
-0.00915527	-0.000305176
0.027771	-0.00793457
0.0579834	-0.0143433
0.072937	-0.0195313
0.0778198	-0.0234985
0.0897217	-0.0274658
0.0848389	-0.0311279
0.0375366	-0.03479
-0.0259399	-0.0363159
-0.0646973	-0.0360107
-0.0750732	-0.0363159
-0.0787354	-0.0360107
-0.0643921	-0.0341797
-0.0311279	-0.0323486
-0.00518799	-0.0308228
-0.00366211	-0.0289917
-0.00732422	-0.0271606
-0.00549316	-0.0262451
0.010376	-0.0250244
0.0320435	-0.022583
0.0387573	-0.0186157
0.0344849	-0.0143433
0.0384521	-0.00915527
0.0509644	-0.0012207
0.0430298	0.0106812
0.00671387	0.0268555
-0.0537109	0.0473022
-0.102844	0.0701904
-0.102234	0.0958252
-0.0662231	0.124512
-0.0180054	0.157471
0.0170898	0.192871
0.0408936	0.227356
0.0683594	0.259094
0.0863647	0.286255
0.0915527	0.306091
0.0994873	0.317383
0.101013	0.317688
0.0799561	0.30304
0.0326538	0.272217
-0.0335693	0.227661
-0.106812	0.173035
-0.168762	0.111694
-0.271301	0.0463867
-0.498962	-0.0192261
-0.531616	-0.0796509
-0.218506	-0.13092
0.128784	-0.168762
0.455933	-0.19165
0.78949	-0.201416
1.00128	-0.198975
0.939331	-0.185852
0.596313	-0.166016
-0.071106	-0.143433
-1.05377	-0.121155
-1.60828	-0.101929
-1.14777	-0.0866699
-0.205383	-0.0750732
0.452271	-0.0656128
0.532837	-0.0582886
0.315552	-0.0540161
0.130005	-0.0537109
-0.00762939	-0.0564575
-0.113525	-0.0598145
-0.171509	-0.0619507
-0.169678	-0.0622559
-0.0701904	-0.0619507
0.157776	-0.0619507
0.39093	-0.0634766
0.493774	-0.0653076
0.454407	-0.0653076
0.234985	-0.0628662
-0.043335	-0.0592041
-0.169678	-0.055542
-0.219727	-0.0518799
-0.335999	-0.0485229
-0.419006	-0.0463867
-0.331726	-0.045166
-0.125122	-0.0436401
0.0415039	-0.0421143
0.0854492	-0.0418091
0.111389	-0.0415039
0.1828	-0.0405884
0.205078	-0.039978
0.157166	-0.0390625
0.101013	-0.0369263
0.0323486	-0.0332642
-0.0393677	-0.0296021
-0.0650024	-0.0262451
-0.039978	-0.0238037
-0.0750732	-0.022583
-0.180664	-0.0219727
-0.19043	-0.0189209
-0.0994873	-0.015564
-0.0100708	-0.0140381
0.0332642	-0.0137329
0.0613403	-0.0137329
0.10376	-0.0134277
0.0942993	-0.0125122
0.0784302	-0.0112915
0.0820923	-0.010376
0.0653076	-0.00946045
0.0213623	-0.00793457
0.0320435	-0.00640869
0.0585938	-0.00488281
-0.0119019	-0.00335693
-0.105896	-0.00183105
-0.142822	-0.000305176
-0.157166	0.000610352
-0.0997925	0.0012207
-0.000915527	0.0012207
0.0863647	0.000915527
0.122986	0.00183105
0.0567627	0.00305176
0.0244141	0.00366211
0.0613403	0.00457764
0.0375366	0.00579834
-0.00213623	0.00671387
-0.00823975	0.00762939
-0.0164795	0.00823975
-0.0335693	0.00946045
-0.0466919	0.0106812
-0.071106	0.0131226
-0.0680542	0.0158691
-0.0390625	0.017395
-0.0421143	0.0186157
-0.0100708	0.0198364
0.0567627	0.0222778
0.0747681	0.0259399
0.0515747	0.0292969
0.0463867	0.0320435
0.0195313	0.0326538
-0.0183105	0.0320435
0.0100708	0.0305176
0.0421143	0.0286865
0.00427246	0.027771
-0.0247192	0.0271606
-0.0604248	0.0262451
-0.0558472	0.0253296
0.0137329	0.0244141
0.00762939	0.0231934
-0.0350952	0.022583
0.00732422	0.0228882
0.0372314	0.0250244
0.0314331	0.0283813
0.0308228	0.0317383
-0.0186157	0.0350952
-0.0585938	0.0384521
-0.0415039	0.0424194
-0.020752	0.0469971
0.0146484	0.0509644
0.0271606	0.0537109
-0.00488281	0.055542
0.00701904	0.0567627
0.045166	0.0564575
0.0485229	0.0558472
0.027771	0.0552368
0.00915527	0.0534058
-0.00457764	0.050354
-0.020752	0.0479126
-0.0527954	0.0466919
-0.0424194	0.0463867
-0.0234985	0.0466919
-0.00427246	0.0469971
0.0128174	0.0469971
-0.0280762	0.0473022
-0.043335	0.0473022
-0.0250244	0.0479126
-0.012207	0.0491333
0.0149536	0.0506592
0.0271606	0.0509644
-0.00701904	0.0494385
0.010376	0.0476074
0.0863647	0.0463867
0.0424194	0.0445557
-0.0363159	0.0415039
0.219116	0.0390625
0.296631	0.0378418
0.0976563	0.0369263
-0.156555	0.0354004
-0.175171	0.0360107
-0.0942993	0.0387573
-0.185547	0.0421143
-0.369568	0.0454712
-0.334473	0.0473022
-0.136719	0.0485229
0.10498	0.0512695
0.280457	0.0546265
0.306702	0.0570679
0.311279	0.0567627
0.318604	0.0549316
0.23407	0.0534058
0.0302124	0.0527954
-0.137939	0.0524902
-0.203247	0.0518799
-0.244751	0.0506592
-0.249939	0.0488281
-0.236816	0.0473022
-0.184631	0.0469971
-0.0656128	0.0479126
0.0378418	0.0494385
0.115662	0.0497437
0.175781	0.0497437
0.188293	0.050354
0.166931	0.0515747
0.143127	0.0540161
0.0808716	0.0561523
0.0125122	0.0576782
-0.0146484	0.0601196
-0.0518799	0.0622559
-0.117798	0.0631714
-0.124207	0.0650024
-0.13031	0.0680542
-0.137329	0.0704956
-0.0619507	0.0708008
0.0109863	0.0701904
0.0500488	0.0692749
0.0744629	0.067749
0.0842285	0.0650024
0.0756836	0.0595093
0.0595093	0.0534058
0.0430298	0.0500488
0.000305176	0.0482178
-0.0100708	0.0473022
-0.0231934	0.0469971
-0.0360107	0.0476074
-0.0335693	0.0500488
-0.0375366	0.0543213
-0.0234985	0.0595093
-0.0317383	0.0653076
-0.00366211	0.0695801
0.0137329	0.0720215
0.00427246	0.072937
0.0158691	0.0723267
0.038147	0.0701904
0.0411987	0.065918
0.0299072	0.0604248
0.00610352	0.0549316
-0.00396729	0.0494385
-0.0125122	0.0442505
-0.0408936	0.0405884
-0.0384521	0.0384521
-0.00640869	0.0372314
0.022583	0.0360107
0.0219727	0.0375366
0.0119019	0.0411987
-0.0350952	0.0448608
-0.065918	0.0473022
-0.0161743	0.0485229
0.0216675	0.0494385
0.0201416	0.0497437
0.0360107	0.0494385
0.0650024	0.0488281
0.0549316	0.0482178
0	0.0473022
-0.00305176	0.045166
0.017395	0.0430298
-0.0262451	0.0430298
-0.0668335	0.0442505
-0.0491333	0.045166
-0.0622559	0.0460815
-0.062561	0.0466919
-0.0204468	0.0473022
0.00152588	0.0476074
0.0360107	0.0476074
0.0665283	0.0469971
0.062561	0.045166
0.039978	0.0436401
0.0100708	0.0439453
0.0140381	0.045166
-0.0109863	0.0460815
-0.0335693	0.0473022
-0.0180054	0.0485229
-0.0161743	0.0506592
-0.0119019	0.0531006
-0.0219727	0.0558472
-0.0299072	0.0585938
-0.0195313	0.06073
-0.0177002	0.0628662
0.00213623	0.0656128
0.0384521	0.067749
0.0265503	0.0683594
0.0424194	0.0695801
0.0552368	0.0726318
0.0411987	0.0753784
0.0436401	0.0769043
-0.0170898	0.0790405
-0.0402832	0.0820923
-0.0314331	0.085144
-0.0674438	0.0878906
-0.0588989	0.0900269
-0.0320435	0.0924683
-0.0177002	0.0970459
0.0271606	0.102844
0.0500488	0.108948
0.0714111	0.115967
0.0567627	0.122681
0.0164795	0.128174
-0.0570679	0.132446
-0.0747681	0.135193
-0.0344849	0.137024
-0.0317383	0.136719
-0.0210571	0.133667
0.00549316	0.128479
0.0180054	0.122375
0.0210571	0.116272
0.0100708	0.110779
0.0646973	0.10437
0.0784302	0.0964355
0.0204468	0.0897217
-0.0134277	0.0845337
-0.0283813	0.0808716
-0.0485229	0.0762939
-0.0848389	0.0698853
-0.0338745	0.0631714
0.0405884	0.0585938
0.0527954	0.0549316
0.00610352	0.0512695
-0.010376	0.0463867
-0.017395	0.0402832
-0.062561	0.0344849
-0.0372314	0.0299072
0.010376	0.0259399
0.0427246	0.0219727
0.0579834	0.0177002
0.0588989	0.0137329
0.0216675	0.00915527
-0.0241089	0.00518799
-0.00274658	0.00274658
0.0375366	0.0012207
0.00976563	0.000610352
-0.0167847	0
-0.0537109	-0.000610352
-0.0839233	-0.0012207
-0.0527954	-0.0012207
0.0204468	-0.000305176
0.0106812	0.00183105
0.00152588	0.00457764
0.045166	0.00701904
0.0518799	0.0088501
0.045166	0.012207
0.0421143	0.0186157
0.0360107	0.0271606
-0.00762939	0.0375366
-0.0946045	0.050354
-0.0878906	0.0668335
-0.0512695	0.0866699
-0.0720215	0.107727
-0.043335	0.130005
0.000305176	0.154114
0.0143433	0.180664
0.032959	0.211182
0.0695801	0.244446
0.0949097	0.27771
0.0817871	0.308228
0.0915527	0.332336
0.0610352	0.3479
0.017395	0.353699
0.00671387	0.348206
-0.0134277	0.328369
-0.0302124	0.293579
-0.0424194	0.24353
-0.0216675	0.18158
-0.0231934	0.112305
-0.160828	0.0396729
-0.355225	-0.0314331
-0.418701	-0.0949097
-0.3125	-0.145569
-0.103149	-0.181274
0.102539	-0.201721
0.353394	-0.20813
0.698853	-0.201721
1.00067	-0.185547
0.996399	-0.162964
0.537415	-0.136414
-0.319214	-0.110168
-1.08154	-0.0878906
-1.12823	-0.0708008
-0.682983	-0.0601196
-0.310364	-0.0527954
-0.123596	-0.0466919
0.0619507	-0.0421143
0.220337	-0.0408936
0.253601	-0.0415039
0.191956	-0.0427246
0.13092	-0.043335
0.144653	-0.0427246
0.148621	-0.0411987
0.116882	-0.038147
0.108643	-0.0344849
0.123291	-0.0317383
0.111694	-0.0296021
0.0299072	-0.0271606
-0.102844	-0.0238037
-0.166321	-0.0210571
-0.127869	-0.017395
-0.115051	-0.0128174
-0.0967407	-0.00854492
-0.0500488	-0.00488281
-0.00305176	-0.00274658
0.0369263	-0.00274658
0.0759888	-0.00396729
0.0924683	-0.00488281
0.0204468	-0.00579834
0.0286865	-0.00671387
0.0637817	-0.00762939
-0.00183105	-0.00701904
-0.0421143	-0.00457764
-0.000610352	-0.00152588
-0.0238037	0.00152588
-0.0619507	0.00549316
-0.0567627	0.00976563
-0.0665283	0.0134277
-0.0701904	0.0149536
-0.0308228	0.0149536
-0.0305176	0.015564
-0.032959	0.0167847
0.0292969	0.0177002
0.0897217	0.0186157
0.106506	0.0198364
0.0997925	0.022583
0.0564575	0.0262451
0.0427246	0.0299072
0.0387573	0.0335693
-0.0234985	0.0363159
-0.0534058	0.0375366
-0.0302124	0.0372314
-0.0552368	0.0360107
-0.0482178	0.0344849
-0.0326538	0.0332642
-0.012207	0.0323486
0.0234985	0.0314331
0.0106812	0.0311279
-0.00762939	0.0326538
0.00854492	0.03479
0.00610352	0.0366211
0.00549316	0.0375366
0.0143433	0.0387573
0.0311279	0.0415039
0.0308228	0.0436401
0.273743	0.0448608
-0.256348	0.045166
-1.04431	0.0448608
-0.0363159	0.0448608
0.853882	0.0463867
0.882874	0.0494385
0.608826	0.0531006
-0.126648	0.0558472
-1.01593	0.057373
-0.434875	0.0588989
-0.85968	0.0619507
-0.439453	0.0646973
0.894165	0.065918
0.80719	0.0656128
0.18219	0.0637817
-0.0259399	0.0610352
-0.257874	0.0588989
0.0131226	0.0576782
0.245361	0.0567627
-0.065918	0.0558472
-0.0457764	0.0549316
-0.00518799	0.0543213
-0.558472	0.055542
-0.102844	0.0585938
0.323181	0.0610352
0.0848389	0.0622559
0.107422	0.0616455
0.09552	0.0619507
-0.0558472	0.0631714
-0.0793457	0.0640869
-0.106506	0.0634766
-0.0973511	0.0622559
-0.0549316	0.0610352
0.00640869	0.0598145
0.0268555	0.0588989
0.0326538	0.0585938
0.0561523	0.0582886
0.361938	0.0567627
0.6073	0.0537109
-0.304565	0.0497437
-0.438538	0.0460815
-0.141296	0.0442505
-0.256958	0.0430298
-0.158691	0.0430298
0.0213623	0.0430298
0.055542	0.0418091
0.0857544	0.0402832
0.108948	0.0387573
0.0946045	0.0375366
0.0720215	0.0366211
0.072937	0.03479
0.067749	0.0314331
0.00579834	0.0280762
-0.0405884	0.0265503
-0.06073	0.0262451
-0.155945	0.0262451
0.00640869	0.0265503
0.221558	0.0265503
0.341797	0.027771
0.176086	0.0302124
-0.142822	0.0326538
-0.261536	0.0332642
-0.333862	0.0317383
-0.423889	0.0286865
-0.339661	0.0250244
-0.137939	0.0228882
0.062561	0.0213623
0.238647	0.0204468
0.353699	0.0198364
0.422363	0.0195313
0.477295	0.0198364
0.409546	0.0216675
0.187073	0.0247192
-0.0723267	0.0286865
-0.285034	0.0326538
-0.403442	0.0350952
-0.437317	0.0363159
-0.394592	0.0375366
-0.280457	0.038147
-0.161133	0.0393677
0.0311279	0.0415039
0.227661	0.0436401
0.244446	0.0442505
0.160828	0.0442505
0.126343	0.0439453
0.15625	0.043335
0.182495	0.0421143
0.151062	0.0402832
0.0900269	0.038147
0.022583	0.0357056
-0.0753784	0.032959
-0.177307	0.0292969
-0.233154	0.0259399
-0.22644	0.0241089
-0.140991	0.0244141
-0.0292969	0.0259399
0.0576782	0.027771
0.0857544	0.0292969
0.0930786	0.0308228
0.0930786	0.0332642
0.0473022	0.0369263
-0.0115967	0.0411987
-0.0228882	0.0439453
0.00183105	0.0457764
0.0198364	0.0476074
0.0222778	0.0500488
0.00366211	0.0531006
-0.0241089	0.0564575
-0.0296021	0.0595093
-0.0259399	0.0619507
-0.0183105	0.0628662
0.00305176	0.0634766
0.0177002	0.0643921
0.0189209	0.0640869
0.0247192	0.0631714
0.027771	0.0628662
0.0088501	0.0628662
-0.00518799	0.0613403
-0.00274658	0.0595093
-0.000305176	0.0582886
-0.00976563	0.0579834
-0.0231934	0.0582886
-0.0271606	0.0592041
-0.0299072	0.0604248
-0.027771	0.0619507
-0.00640869	0.0634766
0.0219727	0.0631714
0.0326538	0.0622559
0.0250244	0.0613403
0.00946045	0.0613403
-0.00366211	0.0619507
-0.0131226	0.0631714
-0.022583	0.0650024
-0.0216675	0.0668335
-0.0128174	0.0695801
-0.00793457	0.0741577
0.00457764	0.0802612
0.0192261	0.0875854
0.0332642	0.0939941
0.0460815	0.0982666
0.0463867	0.102539
0.0256348	0.107422
-0.00549316	0.111084
-0.020752	0.111694
-0.0268555	0.111694
-0.0332642	0.112915
-0.0430298	0.115356
-0.0482178	0.119019
-0.032959	0.123291
-0.00518799	0.127869
0.0164795	0.133362
0.0259399	0.139771
0.0372314	0.145569
0.038147	0.149841
0.0262451	0.151978
0.0119019	0.151978
-0.012207	0.149536
-0.0341797	0.143738
-0.0274658	0.135498
-0.00854492	0.125732
0.00488281	0.114441
0.00366211	0.102844
-0.00915527	0.0915527
-0.0131226	0.0814819
-0.00701904	0.072937
0	0.0674438
-0.00701904	0.0640869
-0.0109863	0.0619507
0.0112915	0.06073
0.0408936	0.0592041
0.0546265	0.0558472
0.0430298	0.0518799
0.0106812	0.0491333
-0.0177002	0.0466919
-0.0283813	0.0439453
-0.0387573	0.0405884
-0.0415039	0.0363159
-0.032959	0.032959
-0.0323486	0.0299072
-0.0259399	0.0271606
-0.00854492	0.0247192
0.0131226	0.0234985
0.0402832	0.0219727
0.0628662	0.0189209
0.0897217	0.0164795
0.112305	0.0143433
0.0350952	0.0112915
-0.0720215	0.00762939
-0.0961304	0.00549316
-0.10498	0.00579834
-0.107727	0.00732422
-0.0634766	0.00915527
-0.000305176	0.0112915
0.0622559	0.0125122
0.110779	0.0140381
0.132141	0.0161743
0.0958252	0.0210571
0.00915527	0.0289917
-0.0482178	0.0402832
-0.062561	0.0558472
-0.0827026	0.0759888
-0.100098	0.100098
-0.0909424	0.126648
-0.0582886	0.155334
-0.00946045	0.187073
0.03479	0.221558
0.0613403	0.257568
0.0750732	0.293884
0.0744629	0.327148
0.065918	0.353088
0.0637817	0.370178
0.057373	0.376892
0.0436401	0.372314
0.0405884	0.353394
0.0280762	0.317688
-0.0125122	0.266724
-0.055542	0.203857
-0.0915527	0.132751
-0.186157	0.0579834
-0.366211	-0.0158691
-0.419312	-0.0839233
-0.297546	-0.140686
-0.101013	-0.182495
0.20752	-0.206604
0.537109	-0.213318
0.731506	-0.205994
0.782776	-0.188904
0.663452	-0.165405
0.343933	-0.137939
-0.201721	-0.109558
-0.877991	-0.0857544
-1.22742	-0.0671387
-0.943604	-0.0524902
-0.307312	-0.0424194
0.218811	-0.0350952
0.522766	-0.0311279
0.582275	-0.0305176
0.38269	-0.0317383
0.117188	-0.0341797
-0.0726318	-0.0354004
-0.157776	-0.03479
-0.176086	-0.0341797
-0.181274	-0.0335693
-0.108337	-0.0335693
0.0769043	-0.0341797
0.210571	-0.0350952
0.224304	-0.03479
0.193176	-0.0338745
0.0939941	-0.0320435
-0.0552368	-0.0311279
-0.125122	-0.0311279
-0.127258	-0.0308228
-0.104065	-0.0296021
-0.0720215	-0.0274658
-0.0430298	-0.0250244
-0.00305176	-0.0234985
0.0375366	-0.0219727
0.0527954	-0.0201416
0.0466919	-0.0177002
0.055542	-0.015564
0.0488281	-0.0137329
-0.0088501	-0.0125122
-0.0466919	-0.0125122
-0.0509644	-0.0134277
-0.0769043	-0.0137329
-0.0942993	-0.0140381
-0.0765991	-0.0134277
-0.0189209	-0.0128174
0.0576782	-0.0131226
0.0881958	-0.0131226
0.0704956	-0.0125122
0.0466919	-0.0119019
0.00518799	-0.0115967
-0.043335	-0.0112915
-0.0598145	-0.010376
-0.0256348	-0.00915527
-0.00366211	-0.00762939
0.00549316	-0.00610352
0.00946045	-0.00518799
0.0268555	-0.00427246
0.0396729	-0.00274658
0.0219727	-0.00183105
0.0384521	-0.00183105
0.113525	-0.00213623
0.203857	-0.00244141
-0.0271606	-0.00335693
-0.390015	-0.00549316
-0.313416	-0.00732422
0.012207	-0.00701904
0.267944	-0.00427246
0.297546	-0.000610352
